Query_4677543,PZ528898.1,98.960,481,5,0,1,481,41,521,0.0,861
Query_4677543,MT805383.1,98.960,481,5,0,1,481,4,484,0.0,861
Query_4677543,KU565846.1,98.960,481,5,0,1,481,67,547,0.0,861
Query_4677543,KU565843.1,98.960,481,5,0,1,481,67,547,0.0,861
Query_4677543,KU565840.1,98.960,481,5,0,1,481,67,547,0.0,861
Query_4677543,PV090847.1,98.960,481,5,0,1,481,61,541,0.0,861
Query_4677543,MZ081503.1,98.960,481,5,0,1,481,1,481,0.0,861
Query_4677543,KU565838.1,98.960,481,5,0,1,481,46,526,0.0,861
Query_4677543,OP680705.1,98.960,481,5,0,1,481,88,568,0.0,861
Query_4677543,MH515192.1,98.960,481,5,0,1,481,112,592,0.0,861
Query_4677543,PV840042.1,98.960,481,5,0,1,481,49,529,0.0,861
Query_4677543,OL494312.1,98.960,481,5,0,1,481,62,542,0.0,861


